token,token_lower,tb_key,status,match_type
Anerice,anerice,"achievement.1606.name, achievement.objective.5091.name | achievement.1607.name, achievement.objective.5092.name | achievement.1608.name, achievement.objective.5093.name | achievement.2395.name, achievement.2778.name, achievement.2892.name, achievement.objective.5079.name, achievement.objective.5081.name, achievement.objective.5083.name, achievement.objective.5085.name, achievement.objective.5087.name, achievement.objective.5089.name, achievement.objective.5776.name, achievement.objective.5978.name, achievement.objective.6180.name, achievement.objective.7095.name, achievement.objective.13242.name, achievement.objective.17134.name, achievement.objective.17629.name, monster.4882.name, npc.3963.name, spelltype.324.title | achievement.5963.name, achievement.objective.13250.name | achievement.6249.name, achievement.objective.13770.name, achievement.objective.13987.name, spell.pair.752.name | achievement.8680.name | achievement.objective.6321.name | achievement.objective.7953.name, achievement.objective.8430.name | achievement.objective.7955.name, achievement.objective.8577.name | achievement.objective.8432.name | alteration.740.name | challenge.2057.name | object.19068.name | object.19075.name | object.19076.name | object.19077.name | object.19912.name | object.28672.name | object.31172.name | object.31292.name | object.set.435.name | spell.11235.name, spell.pair.429.name | spell.11236.name, spell.pair.430.name | spell.11237.name, spell.pair.431.name",kept_neologism,
Anerrab,anerrab,npc.1228.name,kept_neologism,
Anesia,anesia,spell.31353.name,kept_neologism,
Anestesiante,anestesiante,spell.23712.name,kept_neologism,
Anexo,anexo,,removed_known_word,dictionary_form
Anfer,anfer,npc.2318.name,kept_neologism,
Anfibia,anfibia,,removed_known_word,dictionary_form
Anfibofetón,anfibofetón,spell.16942.name,kept_neologism,
Anfibruto,anfibruto,"achievement.7307.name | achievement.7457.name | achievement.7607.name, achievement.objective.15970.name | achievement.objective.15557.name, monster.7413.name, object.28707.name, spell.26500.name, spell.26655.name, spell.27307.name | achievement.objective.15707.name, object.28857.name | object.29054.name | object.29055.name",kept_neologism,
Anfibuco,anfibuco,"achievement.objective.17745.name, monster.8046.name | monster.8061.name | monster.8094.name | monster.8107.name, npc.7719.name | monster.8108.name, npc.7720.name | monster.8109.name, npc.7721.name | monster.8116.name, npc.7728.name | npc.7748.name | object.31616.name | object.31671.name | object.31677.name",kept_neologism,
Anfiburbuja,anfiburbuja,"achievement.7306.name, achievement.objective.15367.name | achievement.7456.name, achievement.objective.15517.name | achievement.7606.name, achievement.objective.16035.name | achievement.objective.15556.name, monster.7412.name, npc.7200.name, object.28706.name, object.29271.name, spell.22518.name, spell.26499.name, spell.26654.name, spell.27306.name | achievement.objective.15706.name, object.28856.name | object.29162.name, object.29316.name | object.29186.name | object.29267.name, object.29321.name | object.29287.name | object.29291.name | object.29295.name | object.29319.name | object.29328.name | object.set.808.name",kept_neologism,
Anficangrejo,anficangrejo,object.25378.name,kept_neologism,
Anfisión,anfisión,spell.26822.name,kept_neologism,
Anfusión,anfusión,"spell.26825.name, spell.27653.name",kept_neologism,
Anfídoto,anfídoto,spell.31291.name,kept_neologism,
Ang,ang,npc.4929.name | spell.16685.name,kept_neologism,
Angaha,angaha,npc.1377.name,kept_neologism,
Angelmonio,angelmonio,"achievement.7444.name, achievement.objective.15394.name | achievement.7594.name, achievement.objective.15544.name | achievement.7744.name, achievement.objective.16062.name | achievement.objective.15694.name, monster.7550.name, object.28844.name, spell.26637.name, spell.26792.name, spell.27444.name | achievement.objective.15844.name, object.28994.name",kept_neologism,
Angelo,angelo,npc.316.name,kept_neologism,
Angora,angora,,removed_known_word,dictionary_form
Angorafobia,angorafobia,"achievement.1425.name, achievement.objective.4447.name",kept_neologism,
Angorrabia,angorrabia,"spell.22852.name, spell.22853.name",kept_neologism,
Angra,angra,spell.10754.name,kept_neologism,
Anguila,anguila,,removed_known_word,dictionary_form
Angulado,angulado,,removed_known_word,dictionary_form
Angustia,angustia,,removed_known_word,dictionary_form
Angy,angy,npc.1693.name | quest.1044.name,kept_neologism,
Angélico,angélico,,removed_known_word,dictionary_form
Ani,ani,"npc.1045.name, object.10078.name | npc.1951.name | quest.1231.name",kept_neologism,
Anibra,anibra,object.2420.name,kept_neologism,
Anifosym,anifosym,object.14176.name,kept_neologism,
Anik,anik,npc.220.name,kept_neologism,
Anilamar,anilamar,object.8991.name,kept_neologism,
Anillador,anillador,object.1494.name,kept_neologism,
Anillidón,anillidón,object.18589.name,kept_neologism,
Anilliesito,anilliesito,object.13460.name | object.13464.name,kept_neologism,
Anillo,anillo,,removed_known_word,dictionary_form
Anillopavo,anillopavo,object.7555.name,kept_neologism,
Anillos,anillos,,removed_known_word,dictionary_form
Anilloso,anilloso,monster.2399.name,kept_neologism,
Anillote,anillote,object.11736.name | object.9031.name | object.9202.name | object.9543.name,kept_neologism,
Anilluræus,anilluræus,object.18599.name,kept_neologism,
Anillónar,anillónar,object.14639.name,kept_neologism,
Anillóseo,anillóseo,object.18615.name,kept_neologism,
Anim,anim,spell.2837.name | spell.2838.name | spell.2839.name,kept_neologism,
Animación,animación,,removed_known_word,dictionary_form
Animada,animada,,removed_known_word,dictionary_form
Animado,animado,,removed_known_word,dictionary_form
Animador,animador,,removed_known_word,dictionary_form
Animadora,animadora,,removed_known_word,dictionary_form
Animal,animal,,removed_known_word,dictionary_form
Animalada,animalada,,removed_known_word,dictionary_form
Animales,animales,,removed_known_word,dictionary_form
Animalillo,animalillo,"object.29691.name | title.399.female, title.399.male",kept_neologism,
Animante,animante,spell.4586.name,kept_neologism,
Animar,animar,,removed_known_word,dictionary_form
Animascota,animascota,object.25996.name,kept_neologism,
Animatocapa,animatocapa,object.19158.name,kept_neologism,
Animatopía,animatopía,"achievement.1581.name, achievement.category.55.name, achievement.objective.6329.name, world.area.62.name, object.type.201.name, progression.card.2387.name, quest.category.40.name, world.subarea.883.name | hint.3406.name | progression.card.3911.name | progression.card.3985.name",kept_neologism,
Animenfermos,animenfermos,"achievement.1601.name, achievement.3118.name, achievement.4899.name, achievement.objective.5065.name, monster.race.174.name",kept_neologism,
Animismo,animismo,,removed_known_word,dictionary_form
Animorfosis,animorfosis,"emoticon.252.name, object.25792.name | emoticon.253.name",kept_neologism,
Animákina,animákina,object.33324.name | object.33325.name | object.33332.name | object.33345.name | object.33346.name | object.33353.name | object.33366.name | object.33367.name | object.33374.name | object.33387.name | object.33388.name | object.33395.name | object.33408.name | object.33409.name | object.33416.name | object.33429.name | object.33430.name | object.33437.name | object.33450.name | object.33451.name | object.33458.name | object.33470.name | object.33477.name | object.33488.name | object.33495.name | object.33540.name,kept_neologism,
Aninfernal,aninfernal,"achievement.objective.11106.name, achievement.objective.11112.name, monster.6656.name | object.25180.name",kept_neologism,
Aniquilación,aniquilación,,removed_known_word,dictionary_form
Aniquilador,aniquilador,,removed_known_word,dictionary_form
Aniquiladora,aniquiladora,,removed_known_word,dictionary_form
Aniquilamiento,aniquilamiento,,removed_known_word,dictionary_form
Aniripsa,aniripsa,"achievement.141.name, achievement.objective.370.name | achievement.76.name, achievement.objective.311.name, monster.961.name | achievement.8533.name | achievement.8534.name | breed.7.longName | breed.7.shortName, spell.10120.name | choice.options.13.description, choice.options.120.description | choice.options.271.description | choice.options.33.description, choice.options.34.description, choice.options.50.description, choice.options.51.description, choice.options.67.description, choice.options.68.description, choice.options.84.description, choice.options.85.description | document.215.title, spell.21982.name | document.232.title | document.282.title | document.427.title | emoticon.298.name | finish.move.14.name | hint.2953.name, map.name.17042432.name, map.name.17042434.name, map.name.17042436.name, map.name.17042438.name, map.name.17042440.name, map.name.183763968.name, map.name.183763970.name, map.name.183763972.name, map.name.183763974.name, map.name.183764227.name | infinite.dream.action.53.name, spell.31732.name | monster.2651.name, npc.1119.name | monster.5875.name, npc.4978.name | monster.8223.name, monster.8227.name | monster.race.212.name | npc.6433.name | npc.6749.name | npc.7023.name | object.10210.name | object.10304.name | object.12367.name | object.12803.name | object.16415.name | object.19569.name | object.21925.name | object.2220.name | object.24969.name | object.24970.name | object.24971.name | object.24972.name | object.24973.name | object.24974.name | object.24975.name | object.26781.name | object.30897.name, object.30898.name, object.30899.name, object.30900.name | object.30901.name, object.30902.name, object.30903.name, object.30904.name | object.6611.name | object.6685.name | object.9048.name | object.9083.name | object.set.594.name | quest.462.name | quest.764.name | spelltype.1998.title | spelltype.2976.title | spelltype.2978.title | spelltype.2989.title | spelltype.3003.title | spelltype.3022.title | spelltype.3023.title | spelltype.3024.title | spelltype.3025.title | spelltype.3029.title | spelltype.600.title | spelltype.601.title | spelltype.7.title | state.4387.name",kept_neologism,
Anis,anis,npc.380.name,kept_neologism,
Anita,anita,interactive.217.name | npc.1255.name | object.11467.name | quest.530.name,kept_neologism,
Aniversario,aniversario,,removed_known_word,dictionary_form
Aniversombrero,aniversombrero,object.15159.name,kept_neologism,
Anj,anj,object.18518.name,kept_neologism,
Ankabar,ankabar,map.name.200803330.name | npc.5149.name | npc.5150.name | npc.5151.name | object.21672.name | object.21679.name,kept_neologism,
Ankabarman,ankabarman,npc.5128.name,kept_neologism,
Ankadrak,ankadrak,object.33534.name,kept_neologism,
Ankafiliada,ankafiliada,title.476.female,kept_neologism,
Ankafiliado,ankafiliado,object.32077.name | title.476.male,kept_neologism,
Ankama,ankama,"alteration.618.name, havenbag.theme.34.name, world.subarea.923.name | map.name.162793492.name | map.name.200802304.name, map.name.200803328.name | map.name.200802306.name | map.name.200802308.name | map.name.200803332.name | map.name.200804352.name | map.name.200804354.name | map.name.200806402.name | map.name.200807424.name | map.name.200807426.name | object.21449.name | object.21488.name | object.21517.name | progression.card.4069.name",kept_neologism,
Ankamascota,ankamascota,"object.33535.name | title.547.male, title.547.female",kept_neologism,
Ankamaset,ankamaset,object.set.1059.name,kept_neologism,
Ankamiana,ankamiana,"npc.5107.name | npc.5109.name | npc.5134.name | npc.5135.name | npc.5138.name | npc.5141.name | npc.5143.name | npc.5144.name | npc.5145.name, npc.7478.name | npc.5201.name | npc.5213.name | npc.5214.name | npc.5216.name | npc.5220.name | npc.7452.name | npc.7453.name | npc.7473.name | npc.7474.name | npc.7477.name | object.30225.name",kept_neologism,
Ankamiano,ankamiano,"npc.5101.name | npc.5106.name | npc.5127.name, npc.5210.name | npc.5137.name | npc.5139.name | npc.5140.name | npc.5142.name | npc.5148.name | npc.5212.name | npc.5215.name | npc.5217.name | npc.5218.name | npc.5219.name | npc.5221.name | npc.7426.name | npc.7456.name | npc.7470.name | npc.7472.name | npc.7476.name | npc.7479.name | npc.7480.name | npc.7481.name | object.21874.name | object.set.855.name",kept_neologism,
Ankarogo,ankarogo,object.33533.name,kept_neologism,
Ankartón,ankartón,"emoticon.230.name, object.21867.name | object.27265.name | object.27266.name | object.27267.name | object.27268.name | object.27278.name | object.27279.name | object.27280.name | object.27282.name | object.27284.name | object.27318.name | object.32435.name, object.set.505.name",kept_neologism,
Ankaventurera,ankaventurera,title.285.female,kept_neologism,
Ankaventurero,ankaventurero,object.21865.name | title.285.male,kept_neologism,
Ankegasa,ankegasa,object.33531.name,kept_neologism,
Ankimono,ankimono,object.33532.name,kept_neologism,
Ankla,ankla,object.26660.name | object.26661.name | object.26662.name | object.26663.name | object.27483.name | object.27484.name | object.27485.name | object.27486.name | object.31955.name,kept_neologism,
Ann,ann,npc.2809.name,kept_neologism,
Annbonny,annbonny,npc.1688.name | quest.1041.name,kept_neologism,
Anne,anne,npc.3582.name,kept_neologism,
Annie,annie,npc.6163.name,kept_neologism,
Anochecer,anochecer,,removed_known_word,dictionary_form
Anomalía,anomalía,,removed_known_word,dictionary_form
Anomalías,anomalías,,removed_known_word,dictionary_form
Anomanillo,anomanillo,object.25955.name,kept_neologism,
Anomaníaco,anomaníaco,achievement.8575.name,kept_neologism,
Anotaciones,anotaciones,,removed_known_word,dictionary_form
Anov,anov,object.29397.name | object.29406.name | object.29411.name | object.set.822.name,kept_neologism,
Anova,anova,npc.4362.name,kept_neologism,
Anquet,anquet,"alteration.549.name, object.30470.name | alteration.552.name, object.30473.name | alteration.555.name, object.30476.name | alteration.558.name, object.30479.name | alteration.561.name, object.30482.name | alteration.564.name, object.30485.name",kept_neologism,
Anquilosante,anquilosante,spell.2946.name,kept_neologism,
Anquilosis,anquilosis,,removed_known_word,dictionary_form
Ansha,ansha,npc.2106.name | quest.1391.name,kept_neologism,
Ansiedad,ansiedad,,removed_known_word,dictionary_form
Ansioso,ansioso,,removed_known_word,dictionary_form
Ansoh,ansoh,"monster.4472.name | monster.4473.name, npc.3340.name | npc.1982.name | npc.3289.name | object.18097.name | quest.1262.name",kept_neologism,
Ansohtería,ansohtería,"state.416.name, spell.6811.name",kept_neologism,
Ant,ant,npc.543.name,kept_neologism,
Anta,anta,,removed_known_word,dictionary_form
Antaño,antaño,,removed_known_word,dictionary_form
Ante,ante,,removed_known_word,dictionary_form
Antecesores,antecesores,,removed_known_word,dictionary_form
Antecámara,antecámara,,removed_known_word,dictionary_form
Antediluviano,antediluviano,,removed_known_word,dictionary_form
Antena,antena,,removed_known_word,dictionary_form
Antenas,antenas,,removed_known_word,dictionary_form
